"MEASURE","Data Item","REGIONTYPE","Region Type","REGION","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",177338,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",182303,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",185738,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",183024,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",180150,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",1453459,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",1459675,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",1466664,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",1474739,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",1475790,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",32403,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",31779,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",31464,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",31303,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",31728,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",24.3,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",24.8,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",25.2,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",25.7,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",26.1,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",114603,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",116468,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",116094,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",114325,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",111769,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",630,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",707,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",770,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",853,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",935,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",31803,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",30313,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",29495,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",28979,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",28669,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",156.1,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",159.1,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",161.5,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",163.4,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",165.7,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",115327,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",115351,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",115799,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",116764,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",116820,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",33887,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",33905,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",33765,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",33837,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",33450,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",24979,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",23923,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",23093,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",23003,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",23031,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",14811,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",15171,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",15611,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",16067,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",16801,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",1541837,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",1532695,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",1530023,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",1541364,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",1563582,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",16005,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",15975,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",15992,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",16148,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",16440,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",296164,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",304242,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",310318,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",313548,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",313727,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",325633,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",333395,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",340413,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",348829,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",355343,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",4791,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",5011,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",5316,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",5593,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",5826,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",59610,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",61301,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",63313,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",65598,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",68886,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",400351,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",411666,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",416572,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",417108,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",415637,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",403607,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",420267,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",437349,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",454141,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",472043,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",330056,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",330483,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",332863,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",336448,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",340327,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",154407,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",157336,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",159690,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",160687,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",160274,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",115052,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",115164,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",114924,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",114538,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",114342,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",231292,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",235881,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",242569,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",243368,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",244307,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",9717,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",9899,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",10233,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",10525,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",10888,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",34638,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",36346,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",38159,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",39893,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",41892,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",2353409,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",2437994,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",2515387,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",2557046,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",2590259,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",97426,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",99079,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",100296,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",101112,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",101392,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",19808,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",20615,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",21275,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",22371,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",23400,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",139397,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",146489,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",153480,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",162100,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",171411,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",22340024,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",22728254,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",23117353,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",23460694,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",23777777,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",47340,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",48369,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",49502,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",51040,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",52414,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",31821,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",31700,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",31440,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",31029,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",30671,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",114754,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",113425,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",112796,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",112881,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",113453,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",5130,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",5225,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",5271,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",5377,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",5535,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",293760,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",296587,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",298204,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",300928,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",304642,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",1573910,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",1556350,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",1552128,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",1557429,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",1575414,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",326943,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",334501,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",338975,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",340449,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",342299,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",51,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",53,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",58,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",62,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",64,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",412447,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",412430,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",414611,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",420272,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",425110,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",35841,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",34719,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",34111,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",33857,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",34029,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",143135,,
