"MEASURE","Data Item","REGIONTYPE","Region Type","REGION","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58050","Swan (C)","A","Annual","2012","2012",15.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58260","Three Springs (S)","A","Annual","2012","2012",20.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58330","Toodyay (S)","A","Annual","2012","2012",19.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58400","Trayning (S)","A","Annual","2012","2012",26.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58510","Victoria Park (T)","A","Annual","2012","2012",13.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58540","Victoria Plains (S)","A","Annual","2012","2012",15.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58570","Vincent (C)","A","Annual","2012","2012",10.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58610","Wagin (S)","A","Annual","2012","2012",23.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58760","Wanneroo (C)","A","Annual","2012","2012",14.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58820","Waroona (S)","A","Annual","2012","2012",20.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","58890","West Arthur (S)","A","Annual","2012","2012",16.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","59100","Wickepin (S)","A","Annual","2012","2012",17.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","59310","Wongan-Ballidu (S)","A","Annual","2012","2012",14.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","59330","Wyalkatchem (S)","A","Annual","2012","2012",23.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","59360","Yilgarn (S)","A","Annual","2012","2012",18.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","59370","York (S)","A","Annual","2012","2012",20.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","60210","Break O'Day (M)","A","Annual","2012","2012",22.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","60410","Brighton (M)","A","Annual","2012","2012",22.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","60610","Burnie (C)","A","Annual","2012","2012",23.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","60810","Central Coast (M)","A","Annual","2012","2012",27,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","61010","Central Highlands (M)","A","Annual","2012","2012",20,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","61210","Circular Head (M)","A","Annual","2012","2012",23,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","61410","Clarence (C)","A","Annual","2012","2012",21.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","61510","Derwent Valley (M)","A","Annual","2012","2012",28.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","61610","Devonport (C)","A","Annual","2012","2012",30.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","61810","Dorset (M)","A","Annual","2012","2012",25.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","62210","George Town (M)","A","Annual","2012","2012",22.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","62410","Glamorgan/Spring Bay (M)","A","Annual","2012","2012",29.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","62610","Glenorchy (C)","A","Annual","2012","2012",27.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","62810","Hobart (C)","A","Annual","2012","2012",21.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","63010","Huon Valley (M)","A","Annual","2012","2012",20.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","63210","Kentish (M)","A","Annual","2012","2012",23.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","63610","Kingborough (M)","A","Annual","2012","2012",18.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","63810","Latrobe (M)","A","Annual","2012","2012",21.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","64010","Launceston (C)","A","Annual","2012","2012",22.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","64210","Meander Valley (M)","A","Annual","2012","2012",22.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","64610","Northern Midlands (M)","A","Annual","2012","2012",22.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","64810","Sorell (M)","A","Annual","2012","2012",23.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","65010","Southern Midlands (M)","A","Annual","2012","2012",23.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","65210","Tasman (M)","A","Annual","2012","2012",26.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","65410","Waratah/Wynyard (M)","A","Annual","2012","2012",28.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","65610","West Coast (M)","A","Annual","2012","2012",26.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","65810","West Tamar (M)","A","Annual","2012","2012",21.2,,
